pokemon,move,move_human,left_min_level,left_groups,right_groups
aegislash-blade,iron-head,Iron Head,1,sword-shield,scarlet-violet
aegislash-blade,head-smash,Head Smash,1,sword-shield,scarlet-violet
aegislash-blade,autotomize,Autotomize,1,sword-shield,scarlet-violet
aegislash-blade,retaliate,Retaliate,1,sword-shield,scarlet-violet
aegislash-blade,sacred-sword,Sacred Sword,1,sword-shield,scarlet-violet
aegislash-blade,kings-shield,Kings Shield,0,sword-shield,scarlet-violet
pumpkaboo-large,leech-seed,Leech Seed,16,sword-shield,scarlet-violet
pumpkaboo-large,razor-leaf,Razor Leaf,12,sword-shield,scarlet-violet
pumpkaboo-large,confuse-ray,Confuse Ray,8,sword-shield,scarlet-violet
pumpkaboo-large,scary-face,Scary Face,24,sword-shield,scarlet-violet
pumpkaboo-large,pain-split,Pain Split,44,sword-shield,scarlet-violet
pumpkaboo-large,shadow-ball,Shadow Ball,36,sword-shield,scarlet-violet
pumpkaboo-large,trick,Trick,40,sword-shield,scarlet-violet
pumpkaboo-large,astonish,Astonish,1,sword-shield,scarlet-violet
pumpkaboo-large,bullet-seed,Bullet Seed,20,sword-shield,scarlet-violet
pumpkaboo-large,worry-seed,Worry Seed,28,sword-shield,scarlet-violet
pumpkaboo-large,seed-bomb,Seed Bomb,32,sword-shield,scarlet-violet
pumpkaboo-large,shadow-sneak,Shadow Sneak,4,sword-shield,scarlet-violet
pumpkaboo-large,trick-or-treat,Trick Or Treat,1,sword-shield,scarlet-violet
pumpkaboo-super,leech-seed,Leech Seed,16,sword-shield,scarlet-violet
pumpkaboo-super,razor-leaf,Razor Leaf,12,sword-shield,scarlet-violet
pumpkaboo-super,confuse-ray,Confuse Ray,8,sword-shield,scarlet-violet
pumpkaboo-super,scary-face,Scary Face,24,sword-shield,scarlet-violet
pumpkaboo-super,pain-split,Pain Split,44,sword-shield,scarlet-violet
pumpkaboo-super,shadow-ball,Shadow Ball,36,sword-shield,scarlet-violet
pumpkaboo-super,trick,Trick,40,sword-shield,scarlet-violet
pumpkaboo-super,astonish,Astonish,1,sword-shield,scarlet-violet
pumpkaboo-super,bullet-seed,Bullet Seed,20,sword-shield,scarlet-violet
pumpkaboo-super,worry-seed,Worry Seed,28,sword-shield,scarlet-violet
pumpkaboo-super,seed-bomb,Seed Bomb,32,sword-shield,scarlet-violet
pumpkaboo-super,shadow-sneak,Shadow Sneak,4,sword-shield,scarlet-violet
pumpkaboo-super,trick-or-treat,Trick Or Treat,1,sword-shield,scarlet-violet
darmanitan-zen,fire-punch,Fire Punch,28,sword-shield,scarlet-violet
darmanitan-zen,headbutt,Headbutt,24,sword-shield,scarlet-violet
darmanitan-zen,tackle,Tackle,1,sword-shield,scarlet-violet
darmanitan-zen,thrash,Thrash,50,sword-shield,scarlet-violet
darmanitan-zen,bite,Bite,1,sword-shield,scarlet-violet
darmanitan-zen,ember,Ember,1,sword-shield,scarlet-violet
darmanitan-zen,belly-drum,Belly Drum,38,sword-shield,scarlet-violet
darmanitan-zen,uproar,Uproar,32,sword-shield,scarlet-violet
darmanitan-zen,taunt,Taunt,1,sword-shield,scarlet-violet
darmanitan-zen,superpower,Superpower,56,sword-shield,scarlet-violet
darmanitan-zen,hammer-arm,Hammer Arm,0,sword-shield,scarlet-violet
darmanitan-zen,flare-blitz,Flare Blitz,44,sword-shield,scarlet-violet
darmanitan-zen,fire-fang,Fire Fang,20,sword-shield,scarlet-violet
darmanitan-zen,incinerate,Incinerate,12,sword-shield,scarlet-violet
darmanitan-zen,work-up,Work Up,16,sword-shield,scarlet-violet
gourgeist-large,leech-seed,Leech Seed,16,sword-shield,scarlet-violet
gourgeist-large,razor-leaf,Razor Leaf,12,sword-shield,scarlet-violet
gourgeist-large,confuse-ray,Confuse Ray,1,sword-shield,scarlet-violet
gourgeist-large,explosion,Explosion,1,sword-shield,scarlet-violet
gourgeist-large,scary-face,Scary Face,24,sword-shield,scarlet-violet
gourgeist-large,pain-split,Pain Split,44,sword-shield,scarlet-violet
gourgeist-large,shadow-ball,Shadow Ball,36,sword-shield,scarlet-violet
gourgeist-large,trick,Trick,40,sword-shield,scarlet-violet
gourgeist-large,astonish,Astonish,1,sword-shield,scarlet-violet
gourgeist-large,bullet-seed,Bullet Seed,20,sword-shield,scarlet-violet
gourgeist-large,worry-seed,Worry Seed,28,sword-shield,scarlet-violet
gourgeist-large,seed-bomb,Seed Bomb,32,sword-shield,scarlet-violet
gourgeist-large,shadow-sneak,Shadow Sneak,1,sword-shield,scarlet-violet
gourgeist-large,phantom-force,Phantom Force,48,sword-shield,scarlet-violet
gourgeist-large,trick-or-treat,Trick Or Treat,1,sword-shield,scarlet-violet
gourgeist-large,moonblast,Moonblast,1,sword-shield,scarlet-violet
gourgeist-super,leech-seed,Leech Seed,16,sword-shield,scarlet-violet
gourgeist-super,razor-leaf,Razor Leaf,12,sword-shield,scarlet-violet
gourgeist-super,confuse-ray,Confuse Ray,1,sword-shield,scarlet-violet
gourgeist-super,explosion,Explosion,1,sword-shield,scarlet-violet
gourgeist-super,scary-face,Scary Face,24,sword-shield,scarlet-violet
gourgeist-super,pain-split,Pain Split,44,sword-shield,scarlet-violet
gourgeist-super,shadow-ball,Shadow Ball,36,sword-shield,scarlet-violet
gourgeist-super,trick,Trick,40,sword-shield,scarlet-violet
gourgeist-super,astonish,Astonish,1,sword-shield,scarlet-violet
gourgeist-super,bullet-seed,Bullet Seed,20,sword-shield,scarlet-violet
gourgeist-super,worry-seed,Worry Seed,28,sword-shield,scarlet-violet
gourgeist-super,seed-bomb,Seed Bomb,32,sword-shield,scarlet-violet
gourgeist-super,shadow-sneak,Shadow Sneak,1,sword-shield,scarlet-violet
gourgeist-super,phantom-force,Phantom Force,48,sword-shield,scarlet-violet
gourgeist-super,trick-or-treat,Trick Or Treat,1,sword-shield,scarlet-violet
gourgeist-super,moonblast,Moonblast,1,sword-shield,scarlet-violet
gourgeist-small,leech-seed,Leech Seed,16,sword-shield,scarlet-violet
gourgeist-small,razor-leaf,Razor Leaf,12,sword-shield,scarlet-violet
gourgeist-small,confuse-ray,Confuse Ray,1,sword-shield,scarlet-violet
gourgeist-small,explosion,Explosion,1,sword-shield,scarlet-violet
gourgeist-small,scary-face,Scary Face,24,sword-shield,scarlet-violet
gourgeist-small,pain-split,Pain Split,44,sword-shield,scarlet-violet
gourgeist-small,shadow-ball,Shadow Ball,36,sword-shield,scarlet-violet
gourgeist-small,trick,Trick,40,sword-shield,scarlet-violet
gourgeist-small,astonish,Astonish,1,sword-shield,scarlet-violet
gourgeist-small,bullet-seed,Bullet Seed,20,sword-shield,scarlet-violet
gourgeist-small,worry-seed,Worry Seed,28,sword-shield,scarlet-violet
gourgeist-small,seed-bomb,Seed Bomb,32,sword-shield,scarlet-violet
gourgeist-small,shadow-sneak,Shadow Sneak,1,sword-shield,scarlet-violet
gourgeist-small,phantom-force,Phantom Force,48,sword-shield,scarlet-violet
gourgeist-small,trick-or-treat,Trick Or Treat,1,sword-shield,scarlet-violet
gourgeist-small,moonblast,Moonblast,1,sword-shield,scarlet-violet
pumpkaboo-small,leech-seed,Leech Seed,16,sword-shield,scarlet-violet
pumpkaboo-small,razor-leaf,Razor Leaf,12,sword-shield,scarlet-violet
pumpkaboo-small,confuse-ray,Confuse Ray,8,sword-shield,scarlet-violet
pumpkaboo-small,scary-face,Scary Face,24,sword-shield,scarlet-violet
pumpkaboo-small,pain-split,Pain Split,44,sword-shield,scarlet-violet
pumpkaboo-small,shadow-ball,Shadow Ball,36,sword-shield,scarlet-violet
pumpkaboo-small,trick,Trick,40,sword-shield,scarlet-violet
pumpkaboo-small,astonish,Astonish,1,sword-shield,scarlet-violet
pumpkaboo-small,bullet-seed,Bullet Seed,20,sword-shield,scarlet-violet
pumpkaboo-small,worry-seed,Worry Seed,28,sword-shield,scarlet-violet
pumpkaboo-small,seed-bomb,Seed Bomb,32,sword-shield,scarlet-violet
pumpkaboo-small,shadow-sneak,Shadow Sneak,4,sword-shield,scarlet-violet
pumpkaboo-small,trick-or-treat,Trick Or Treat,1,sword-shield,scarlet-violet
pikachu-original-cap,slam,Slam,28,sword-shield,scarlet-violet
pikachu-hoenn-cap,slam,Slam,28,sword-shield,scarlet-violet
pikachu-sinnoh-cap,slam,Slam,28,sword-shield,scarlet-violet
pikachu-unova-cap,slam,Slam,28,sword-shield,scarlet-violet
raichu-alola,slam,Slam,1,sword-shield,scarlet-violet
sandshrew-alola,hail,Hail,42,sword-shield,scarlet-violet
sandslash-alola,scratch,Scratch,1,sword-shield,scarlet-violet
sandslash-alola,mist,Mist,1,sword-shield,scarlet-violet
sandslash-alola,blizzard,Blizzard,1,sword-shield,scarlet-violet
sandslash-alola,defense-curl,Defense Curl,1,sword-shield,scarlet-violet
sandslash-alola,swift,Swift,1,sword-shield,scarlet-violet
sandslash-alola,fury-swipes,Fury Swipes,1,sword-shield,scarlet-violet
sandslash-alola,powder-snow,Powder Snow,1,sword-shield,scarlet-violet
sandslash-alola,rollout,Rollout,1,sword-shield,scarlet-violet
sandslash-alola,fury-cutter,Fury Cutter,1,sword-shield,scarlet-violet
sandslash-alola,rapid-spin,Rapid Spin,1,sword-shield,scarlet-violet
sandslash-alola,hail,Hail,1,sword-shield,scarlet-violet
sandslash-alola,iron-defense,Iron Defense,1,sword-shield,scarlet-violet
sandslash-alola,gyro-ball,Gyro Ball,1,sword-shield,scarlet-violet
sandslash-alola,metal-burst,Metal Burst,1,sword-shield,scarlet-violet
sandslash-alola,iron-head,Iron Head,1,sword-shield,scarlet-violet
vulpix-alola,grudge,Grudge,52,sword-shield,scarlet-violet
vulpix-alola,sheer-cold,Sheer Cold,48,sword-shield,scarlet-violet
ninetales-alola,disable,Disable,1,sword-shield,scarlet-violet
ninetales-alola,mist,Mist,1,sword-shield,scarlet-violet
ninetales-alola,ice-beam,Ice Beam,1,sword-shield,scarlet-violet
ninetales-alola,aurora-beam,Aurora Beam,1,sword-shield,scarlet-violet
ninetales-alola,confuse-ray,Confuse Ray,1,sword-shield,scarlet-violet
ninetales-alola,spite,Spite,1,sword-shield,scarlet-violet
ninetales-alola,powder-snow,Powder Snow,1,sword-shield,scarlet-violet
ninetales-alola,grudge,Grudge,1,sword-shield,scarlet-violet
ninetales-alola,extrasensory,Extrasensory,1,sword-shield,scarlet-violet
ninetales-alola,sheer-cold,Sheer Cold,1,sword-shield,scarlet-violet
ninetales-alola,nasty-plot,Nasty Plot,1,sword-shield,scarlet-violet
ninetales-alola,ice-shard,Ice Shard,1,sword-shield,scarlet-violet
ninetales-alola,aurora-veil,Aurora Veil,1,sword-shield,scarlet-violet
pikachu-alola-cap,slam,Slam,28,sword-shield,scarlet-violet
pikachu-kalos-cap,slam,Slam,28,sword-shield,scarlet-violet
marowak-alola,headbutt,Headbutt,1,sword-shield,scarlet-violet
marowak-alola,thrash,Thrash,54,sword-shield,scarlet-violet
marowak-alola,double-edge,Double-Edge,1,sword-shield,scarlet-violet
marowak-alola,tail-whip,Tail Whip,1,sword-shield,scarlet-violet
marowak-alola,growl,Growl,1,sword-shield,scarlet-violet
marowak-alola,fire-spin,Fire Spin,1,sword-shield,scarlet-violet
marowak-alola,focus-energy,Focus Energy,1,sword-shield,scarlet-violet
marowak-alola,bonemerang,Bonemerang,48,sword-shield,scarlet-violet
marowak-alola,flame-wheel,Flame Wheel,12,sword-shield,scarlet-violet
marowak-alola,mud-slap,Mud Slap,1,sword-shield,scarlet-violet
marowak-alola,bone-rush,Bone Rush,31,sword-shield,scarlet-violet
marowak-alola,false-swipe,False Swipe,1,sword-shield,scarlet-violet
marowak-alola,will-o-wisp,Will O Wisp,36,sword-shield,scarlet-violet
marowak-alola,endeavor,Endeavor,42,sword-shield,scarlet-violet
marowak-alola,fling,Fling,20,sword-shield,scarlet-violet
marowak-alola,flare-blitz,Flare Blitz,60,sword-shield,scarlet-violet
marowak-alola,hex,Hex,16,sword-shield,scarlet-violet
marowak-alola,retaliate,Retaliate,1,sword-shield,scarlet-violet
marowak-alola,stomping-tantrum,Stomping Tantrum,24,sword-shield,scarlet-violet
marowak-alola,shadow-bone,Shadow Bone,0,sword-shield,scarlet-violet
zygarde-10-power-construct,bind,Bind,1,sword-shield,scarlet-violet
zygarde-10-power-construct,bite,Bite,1,sword-shield,scarlet-violet
zygarde-10-power-construct,earthquake,Earthquake,80,sword-shield,scarlet-violet
zygarde-10-power-construct,dig,Dig,16,sword-shield,scarlet-violet
zygarde-10-power-construct,haze,Haze,8,sword-shield,scarlet-violet
zygarde-10-power-construct,glare,Glare,56,sword-shield,scarlet-violet
zygarde-10-power-construct,outrage,Outrage,88,sword-shield,scarlet-violet
zygarde-10-power-construct,sandstorm,Sandstorm,64,sword-shield,scarlet-violet
zygarde-10-power-construct,safeguard,Safeguard,24,sword-shield,scarlet-violet
zygarde-10-power-construct,dragon-breath,Dragon Breath,1,sword-shield,scarlet-violet
zygarde-10-power-construct,crunch,Crunch,32,sword-shield,scarlet-violet
zygarde-10-power-construct,dragon-pulse,Dragon Pulse,40,sword-shield,scarlet-violet
zygarde-10-power-construct,coil,Coil,72,sword-shield,scarlet-violet
zygarde-10-power-construct,bulldoze,Bulldoze,1,sword-shield,scarlet-violet
zygarde-10-power-construct,thousand-arrows,Thousand Arrows,1,sword-shield,scarlet-violet
zygarde-10-power-construct,thousand-waves,Thousand Waves,1,sword-shield,scarlet-violet
zygarde-10-power-construct,lands-wrath,Lands Wrath,48,sword-shield,scarlet-violet
zygarde-10-power-construct,core-enforcer,Core Enforcer,1,sword-shield,scarlet-violet
zygarde-complete,bind,Bind,1,sword-shield,scarlet-violet
zygarde-complete,bite,Bite,1,sword-shield,scarlet-violet
zygarde-complete,earthquake,Earthquake,80,sword-shield,scarlet-violet
zygarde-complete,dig,Dig,16,sword-shield,scarlet-violet
zygarde-complete,haze,Haze,8,sword-shield,scarlet-violet
zygarde-complete,glare,Glare,56,sword-shield,scarlet-violet
zygarde-complete,outrage,Outrage,88,sword-shield,scarlet-violet
zygarde-complete,sandstorm,Sandstorm,64,sword-shield,scarlet-violet
zygarde-complete,safeguard,Safeguard,24,sword-shield,scarlet-violet
zygarde-complete,dragon-breath,Dragon Breath,1,sword-shield,scarlet-violet
zygarde-complete,crunch,Crunch,32,sword-shield,scarlet-violet
zygarde-complete,dragon-pulse,Dragon Pulse,40,sword-shield,scarlet-violet
zygarde-complete,coil,Coil,72,sword-shield,scarlet-violet
zygarde-complete,bulldoze,Bulldoze,1,sword-shield,scarlet-violet
zygarde-complete,thousand-arrows,Thousand Arrows,1,sword-shield,scarlet-violet
zygarde-complete,thousand-waves,Thousand Waves,1,sword-shield,scarlet-violet
zygarde-complete,lands-wrath,Lands Wrath,48,sword-shield,scarlet-violet
zygarde-complete,core-enforcer,Core Enforcer,1,sword-shield,scarlet-violet
zygarde-50-power-construct,bind,Bind,1,sword-shield,scarlet-violet
zygarde-50-power-construct,bite,Bite,1,sword-shield,scarlet-violet
zygarde-50-power-construct,earthquake,Earthquake,80,sword-shield,scarlet-violet
zygarde-50-power-construct,dig,Dig,16,sword-shield,scarlet-violet
zygarde-50-power-construct,haze,Haze,8,sword-shield,scarlet-violet
zygarde-50-power-construct,glare,Glare,56,sword-shield,scarlet-violet
zygarde-50-power-construct,outrage,Outrage,88,sword-shield,scarlet-violet
zygarde-50-power-construct,sandstorm,Sandstorm,64,sword-shield,scarlet-violet
zygarde-50-power-construct,safeguard,Safeguard,24,sword-shield,scarlet-violet
zygarde-50-power-construct,dragon-breath,Dragon Breath,1,sword-shield,scarlet-violet
zygarde-50-power-construct,crunch,Crunch,32,sword-shield,scarlet-violet
zygarde-50-power-construct,dragon-pulse,Dragon Pulse,40,sword-shield,scarlet-violet
zygarde-50-power-construct,coil,Coil,72,sword-shield,scarlet-violet
zygarde-50-power-construct,bulldoze,Bulldoze,1,sword-shield,scarlet-violet
zygarde-50-power-construct,thousand-arrows,Thousand Arrows,1,sword-shield,scarlet-violet
zygarde-50-power-construct,thousand-waves,Thousand Waves,1,sword-shield,scarlet-violet
zygarde-50-power-construct,lands-wrath,Lands Wrath,48,sword-shield,scarlet-violet
zygarde-50-power-construct,core-enforcer,Core Enforcer,1,sword-shield,scarlet-violet
wishiwashi-school,double-edge,Double-Edge,48,sword-shield,scarlet-violet
wishiwashi-school,growl,Growl,1,sword-shield,scarlet-violet
wishiwashi-school,water-gun,Water Gun,1,sword-shield,scarlet-violet
wishiwashi-school,hydro-pump,Hydro Pump,44,sword-shield,scarlet-violet
wishiwashi-school,beat-up,Beat Up,8,sword-shield,scarlet-violet
wishiwashi-school,uproar,Uproar,28,sword-shield,scarlet-violet
wishiwashi-school,helping-hand,Helping Hand,4,sword-shield,scarlet-violet
wishiwashi-school,endeavor,Endeavor,40,sword-shield,scarlet-violet
wishiwashi-school,dive,Dive,20,sword-shield,scarlet-violet
wishiwashi-school,brine,Brine,12,sword-shield,scarlet-violet
wishiwashi-school,aqua-ring,Aqua Ring,36,sword-shield,scarlet-violet
wishiwashi-school,aqua-tail,Aqua Tail,32,sword-shield,scarlet-violet
wishiwashi-school,soak,Soak,24,sword-shield,scarlet-violet
wishiwashi-school,tearful-look,Tearful Look,16,sword-shield,scarlet-violet
pikachu-partner-cap,slam,Slam,28,sword-shield,scarlet-violet
magearna-original,mind-reader,Mind Reader,42,sword-shield,scarlet-violet
magearna-original,crafty-shield,Crafty Shield,54,sword-shield,scarlet-violet
magearna-original,gear-up,Gear Up,24,sword-shield,scarlet-violet
necrozma-dusk,autotomize,Autotomize,80,sword-shield,scarlet-violet
pikachu-world-cap,slam,Slam,28,sword-shield,scarlet-violet
necrozma-dawn,autotomize,Autotomize,60,sword-shield,scarlet-violet
rapidash-galar,stomp,Stomp,30,sword-shield,scarlet-violet
rapidash-galar,tackle,Tackle,1,sword-shield,scarlet-violet
rapidash-galar,take-down,Take Down,43,sword-shield,scarlet-violet
rapidash-galar,tail-whip,Tail Whip,1,sword-shield,scarlet-violet
rapidash-galar,growl,Growl,1,sword-shield,scarlet-violet
rapidash-galar,psybeam,Psybeam,25,sword-shield,scarlet-violet
rapidash-galar,confusion,Confusion,1,sword-shield,scarlet-violet
rapidash-galar,psychic,Psychic,56,sword-shield,scarlet-violet
rapidash-galar,agility,Agility,20,sword-shield,scarlet-violet
rapidash-galar,quick-attack,Quick Attack,1,sword-shield,scarlet-violet
rapidash-galar,megahorn,Megahorn,1,sword-shield,scarlet-violet
rapidash-galar,healing-wish,Healing Wish,63,sword-shield,scarlet-violet
rapidash-galar,psycho-cut,Psycho Cut,0,sword-shield,scarlet-violet
rapidash-galar,heal-pulse,Heal Pulse,35,sword-shield,scarlet-violet
rapidash-galar,fairy-wind,Fairy Wind,15,sword-shield,scarlet-violet
rapidash-galar,dazzling-gleam,Dazzling Gleam,49,sword-shield,scarlet-violet
ponyta-galar,stomp,Stomp,30,sword-shield,scarlet-violet
ponyta-galar,tackle,Tackle,1,sword-shield,scarlet-violet
ponyta-galar,take-down,Take Down,41,sword-shield,scarlet-violet
ponyta-galar,tail-whip,Tail Whip,5,sword-shield,scarlet-violet
ponyta-galar,growl,Growl,1,sword-shield,scarlet-violet
ponyta-galar,psybeam,Psybeam,25,sword-shield,scarlet-violet
ponyta-galar,confusion,Confusion,10,sword-shield,scarlet-violet
ponyta-galar,psychic,Psychic,50,sword-shield,scarlet-violet
ponyta-galar,agility,Agility,20,sword-shield,scarlet-violet
ponyta-galar,healing-wish,Healing Wish,55,sword-shield,scarlet-violet
ponyta-galar,heal-pulse,Heal Pulse,35,sword-shield,scarlet-violet
ponyta-galar,fairy-wind,Fairy Wind,15,sword-shield,scarlet-violet
ponyta-galar,dazzling-gleam,Dazzling Gleam,45,sword-shield,scarlet-violet
weezing-galar,aromatherapy,Aromatherapy,24,sword-shield,scarlet-violet
mr-mime-galar,pound,Pound,1,sword-shield,scarlet-violet
mr-mime-galar,double-kick,Double Kick,24,sword-shield,scarlet-violet
mr-mime-galar,psybeam,Psybeam,28,sword-shield,scarlet-violet
mr-mime-galar,confusion,Confusion,12,sword-shield,scarlet-violet
mr-mime-galar,psychic,Psychic,48,sword-shield,scarlet-violet
mr-mime-galar,hypnosis,Hypnosis,32,sword-shield,scarlet-violet
mr-mime-galar,mimic,Mimic,1,sword-shield,scarlet-violet
mr-mime-galar,light-screen,Light Screen,1,sword-shield,scarlet-violet
mr-mime-galar,reflect,Reflect,1,sword-shield,scarlet-violet
mr-mime-galar,protect,Protect,1,sword-shield,scarlet-violet
mr-mime-galar,icy-wind,Icy Wind,20,sword-shield,scarlet-violet
mr-mime-galar,safeguard,Safeguard,1,sword-shield,scarlet-violet
mr-mime-galar,baton-pass,Baton Pass,1,sword-shield,scarlet-violet
mr-mime-galar,encore,Encore,1,sword-shield,scarlet-violet
mr-mime-galar,rapid-spin,Rapid Spin,1,sword-shield,scarlet-violet
mr-mime-galar,mirror-coat,Mirror Coat,36,sword-shield,scarlet-violet
mr-mime-galar,role-play,Role Play,1,sword-shield,scarlet-violet
mr-mime-galar,recycle,Recycle,1,sword-shield,scarlet-violet
